0.798000000000000	2.78645358288737	3.49700233684459
0.762000000000000	2.83194861895208	2.92263528981934
0.146800000000000	2.27198389952719	0.824395785001810
0.0864000000000000	0.195073552882629	1.40443897270389
0.128800000000000	0.200814645472543	0.966800897072379
0.785200000000000	2.82273039896604	3.30359512266260
0.677600000000000	2.31899940656723	1.58237832576215
0.0292000000000000	-0.0840662993091734	2.22726698093315
0.0972000000000000	1.01860452293827	1.27860554628936
0.954000000000000	2.82621283390241	3.46787166060426
0.649200000000000	-0.176635039089727	1.23888017006620
0.101600000000000	1.30458553922950	1.23020228052367
0.532000000000000	-0.804103592987299	0.458339514311556
0.654800000000000	1.15320531603995	1.30115367436344
0.764000000000000	3.22956836597362	2.95643693679853
0.906400000000000	4.37182298970218	4.00193982690531
0.712000000000000	2.28766597936046	2.08575882918804
0.583200000000000	-1.42562698972811	0.692692103252674
0.304400000000000	0.789123628785229	0.278777982273147
0.101200000000000	2.13550665317986	1.23453442189201
